museum_id,Region,Museum,City,URL,description,street,postcode,Latitude,Longitude,website,main category,secondary category,adult_ticket_price,museumkaart_price
565,Utrecht,Vechtstreekmuseum,Maarssen,https://whichmuseum.com/museum/vechtstreekmuseum-maarssen-565,"The Vechtstreekmuseum is housed in the former ‘buitenplaats’ Silverstein in the old town hall that was rebuilt in 1744 into the carriage house of Goudestein. The museum focuses on the cultural and historical past of the ‘Vechtstreek’. The history of Maarssen and the river de Vecht with its ‘buitenplaatsen’ are some of the topics that are covered in the museum. The collection is divided into three periods: the period of ‘ontginning’ (1000 - 1200), the period of knights and castles (1200 - 1600) and the period of the ‘buitenplaatsen’ (1600 - 1800).",Diependaalsedijk 19b,3601 GH,,,http://www.vechtstreekmuseum.nl/,History & Anthropology,,3.40,3.40
271,Utrecht,Slot Zuylen,Oud-Zuilen,https://whichmuseum.com/museum/slot-zuylen-oud-zuilen-271,"Slot Zuylen is a medieval castle that was rebuilt into a manor house in the 18th century. The most famous inhabitant of the castle was the Dutch writer and composer Belle van Zuylen. A guide leads visitors around the rooms of the castle, including the dining room, the guest room, the kitchen and the rooms of Belle van Zuylen. An eyecatcher is the space-filling tapestry in the Gobelin room. The garden features styles from different time periods, including the 120-meter long crinkle crankle wall from 1742.",Tournooiveld 1,3611 AS,,,http://www.slotzuylen.nl,History & Anthropology,,9.50,0.00
550,Utrecht,Museum de Heksenwaag,Oudewater,https://whichmuseum.com/museum/museum-de-heksenwaag-oudewater-550,"Museum de Heksenwaag is housed in the city's former weigh house. The museum illustrates the story of the witch trials and the Oudewater Weigh house. The story is illustrated by an exhibition, an audio visual presentations and the original scale. For children there are a play area, a scavenger hunt and animations. By stepping on the scale, the visitor can receive a ‘Certificaet of Weginghe’.",Leeuweringerstraat 2,3421 AC,,,http://www.heksenwaag.nl/,Specialized & Alternative,History & Anthropology,7.00,0.00
450,Utrecht,Touwmuseum De Baanschuur,Oudewater,https://whichmuseum.com/museum/touwmuseum-de-baanschuur-oudewater-450,"Touwmuseum De Baanschuur is housed in a barn where ropes were made. Rope makers used to store their hemp, yarn and spindles here. Videos and photos illustrate the life of the farmer and the rope maker. The exhibition of the museum includes original ropewalk and old tools.",Reijersteeg 4,3421 SZ,,,http://touwmuseum.nl/,Specialized & Alternative,History & Anthropology,4.00,0.00
7875,Utrecht,Stadsmuseum Rhenen,Rhenen,https://whichmuseum.com/museum/stadsmuseum-rhenen-7875,Stadsmuseum Rhenen is a museum in Rhenen in the Netherlands.,Markt 20,3911 LD,,,https://rondeelmuseum.wordpress.com/,History & Anthropology,,6.50,0.00
688,Utrecht,Nationaal Militair Museum,Soest,https://whichmuseum.com/museum/nationaal-militair-museum-soest-688,"The National Military Museum is located on the site of the former air base Soesterberg. The museum presents a broad thematic story on Dutch defense. It shows the meaning of the Dutch armed forces in the past, present and future. The National Military Museum especially focusses on the Dutch army and the Dutch air force.",Verlengde Paltzerweg 1,3768 MX,,,https://www.nmm.nl/,History & Anthropology,Specialized & Alternative,11.00,0.00
1254,Utrecht,Rietveld Schröder House,Utrecht,https://whichmuseum.com/museum/rietveld-schroder-house-utrecht-1254,The Rietveld Schröder House is designed by Gerrit Rietveld in 1924. The house is completely designed according to the ideas of the De Stijl art movement and is since 2000 on the UNESCO World Heritage List. Visitors can see how pliable and multifunctional in particular the central &quot;living room&quot; is on the first floor. The Centraal Museum manages the property and organizes tours through the property.,Prins Hendriklaan 50,3583 EP,,,http://centraalmuseum.nl/bezoeken/locaties/rietveld-schroederhuis/,Specialized & Alternative,Art & Design,5.50,0.00
689,Utrecht,Het Spoorwegmuseum,Utrecht,https://whichmuseum.com/museum/het-spoorwegmuseum-utrecht-689,"The Railway Museum is housed in the ‘Maliebaanstation’ from 1874. The museum is a museum park where the story of almost 175 years of railways in the Netherlands is told. The museum collection includes steam and diesel locomotives, electric locomotives, carriages and trams. The museum is divided into different worlds. In these worlds the visitor makes a journey through the history of railways.",Maliebaanstation 16,3581 XW,,,https://www.spoorwegmuseum.nl/,History & Anthropology,Science & Technology,16.00,0.00
125,Utrecht,Sonnenborgh Observatory,Utrecht,https://whichmuseum.com/museum/sonnenborgh-observatory-utrecht-125,"Sonnenborgh is a bastion and observatory in Utrecht. It is one of the four bastions Emperor Charles V had built that was used in Utrecht in 1552. In the casemates behind the three-meter thick walls are still cannon holes. There is also a 16th century latrine and a well. In addition, the museum has a collection of telescopes that were used to study the stars and planets.",Zonnenburg 2,3512 NL,,,http://www.sonnenborgh.nl/page=site.home,Science & Technology,Specialized & Alternative,7.00,0.00
187,Utrecht,Museum Catharijneconvent,Utrecht,https://whichmuseum.com/museum/museum-catharijneconvent-utrecht-187,"Museum Catharijneconvent is housed in a medieval monastery from the 15th century. It is dedicated to the past and present of Christianity in the Netherlands. The museum exhibits old and contemporary art, and various other objects that illustrate the story of Christianity. The permanent collection is very diverse and includes paintings by masters such as Rembrandt, gold and silver objects, sculptures of saints and Mary, ancient manuscripts, rosaries and video art.",Lange Nieuwstraat 38,3512 PH,,,https://www.catharijneconvent.nl/,History & Anthropology,Art & Design,7.00,0.00
95,Utrecht,Museum Speelklok,Utrecht,https://whichmuseum.com/museum/museum-speelklok-utrecht-95,"Step into the wonderful world of automatic playing instruments and be amazed by the cheerful music. Through listening and experiencing, you will learn about the stories of each instrument varying from the smallest music box to the biggest street organs. During the Musical Tour, you can hear the instruments play live or explore the museum in the Museum Expedition. Toon, the organ monkey, will take children on a quest through the museum and he will let them compose and play their own music. Besides the regular collection, the museum offers a variety of different exhibitions and activities throughout the year.",Steenweg 6,3511 JP,,,https://www.museumspeelklok.nl/,Specialized & Alternative,,12.00,0.00
234,Utrecht,University Museum Utrecht,Utrecht,https://whichmuseum.com/museum/university-museum-utrecht-234,"University Museum Utrecht exhibits collections of the University of Utrecht. The collection presents an overview of research done by the University of Utrecht and includes objects such as skeletons, mounted animals and a particle accelerator. The museum also features a cabinet of curiosities where special objects like a pufferfish are on display and a ‘bleulandkabinet’ where mainly skeletons are on display. In The Knowledge Lab, visitors learns about science. For children there is a Youth Lab, where experiments can be done. Visitors also get the opportunity to visit museum garden ‘de Oude Hortus’, which features rare trees and plants.",Lange Nieuwstraat 106,3512 PN,,,http://www.umu.nl,Science & Technology,Nature & Natural History,4.50,0.00
257,Utrecht,Centraal Museum,Utrecht,https://whichmuseum.com/museum/centraal-museum-utrecht-257,"The Centraal Museum is housed in the Saint Agnes Convent from 1420. The diverse collection includes old, modern and applied art and objects related to the city's history, including historical costumes and antiquities. Important in the museum is the collection Van Baaren, with 19th and early 20th century art. The museum exhibits masterpieces by the Dutch painters Vincent van Gogh and Piet Mondriaan, but also works by the Utrecht painter Theo van Doesburg and the Utrecht Caravaggists. The Rietveld Schröder House and the Nijntje Museum (formerly known as Dick Bruna House) are part of the Centraal Museum.",Nicolaaskerkhof 10,3512 XC,,,http://centraalmuseum.nl/,Art & Design,History & Anthropology,8.00,0.00
823,Utrecht,Miffy Museum,Utrecht,https://whichmuseum.com/museum/miffy-museum-utrecht-823,"The Miffy Museum is part of the Centraal Museum in Utrecht. The museum is dedicated to Miffy, a creation of the Utrecht artist Dick Bruna. It is the museum where toddlers and preschoolers playfully explore the world of Miffy.",Agnietenstraat 2,3512 XB,,,http://nijntjemuseum.nl/,Specialized & Alternative,,6.00,0.00
309,Utrecht,Botanische Tuinen Utrecht,Utrecht,https://whichmuseum.com/museum/botanische-tuinen-utrecht-309,The Botanische Tuinen Utrecht are built on and around Fort Hoofddijk from the 19th century and covers an area of seven hectares. There are six different gardens. The rock garden features various herb plants. The theme garden features plants to smell and feel. The animal garden is made for small animals and the system garden features old plants. In the tropical greenhouse are tropical plants and the ‘Buitenfort’ partly consists of a natural botanical garden.,Budapestlaan 17,3584 HD,,,https://www.uu.nl/botanischetuinen,Nature & Natural History,Science & Technology,6.00,0.00
405,Utrecht,"BAK, Basis voor Actuele Kunst",Utrecht,https://whichmuseum.com/museum/bak-basis-voor-actuele-kunst-utrecht-405,"BAK is a platform dedicated to researching, producing, analyzing and exhibiting contemporary art. There are both exhibitions and presentations. BAK is an ‘extension’ of the artist's studio. It also publishes books and works together with, contemporary artists, writers, theorists and curators. Visitors can participate in a tour to visit the current exhibition.",Lange Nieuwstraat 4,3512 PH,,,https://bak-utrecht.nl/,Art & Design,,2.00,0.00
469,Utrecht,Nederlands Volksbuurtmuseum,Utrecht,https://whichmuseum.com/museum/nederlands-volksbuurtmuseum-utrecht-469,"The Nederlands Volksbuurtmuseum is a museum dedicated to ‘volksbuurten’, Dutch neighbourhoods for the working class. Visitors experience what it was like to live in poverty in such a neighbourhood around 1920. The museum focusses on the history of District C in Utrecht. The original interiors and local drugstore Dijkman and bakery shop de Korenschoof are displayed in the museum.",Waterstraat 27,3511 BW,,,http://volksbuurtmuseum.nl/,History & Anthropology,Specialized & Alternative,5.00,0.00
